1:"$Sreact.fragment"
2:I[769197,["/_next/static/chunks/11qec01dpb~3c.js","/_next/static/chunks/0swla0ygvg0if.js","/_next/static/chunks/0fc7~u1mir24_.js","/_next/static/chunks/0jxosned2cr2f.js","/_next/static/chunks/0g3z5whdg_9sq.js"],""]
3:I[164341,["/_next/static/chunks/11qec01dpb~3c.js","/_next/static/chunks/0swla0ygvg0if.js","/_next/static/chunks/0fc7~u1mir24_.js","/_next/static/chunks/0jxosned2cr2f.js","/_next/static/chunks/0g3z5whdg_9sq.js"],"default"]
4:I[267848,["/_next/static/chunks/11qec01dpb~3c.js","/_next/static/chunks/0swla0ygvg0if.js","/_next/static/chunks/0fc7~u1mir24_.js","/_next/static/chunks/0jxosned2cr2f.js","/_next/static/chunks/0g3z5whdg_9sq.js"],"CopyMarkdownButton"]
b:I[901088,["/_next/static/chunks/11qec01dpb~3c.js","/_next/static/chunks/0swla0ygvg0if.js","/_next/static/chunks/0fc7~u1mir24_.js","/_next/static/chunks/0jxosned2cr2f.js","/_next/static/chunks/0g3z5whdg_9sq.js"],"ChartPreview"]
17:I[675049,["/_next/static/chunks/11qec01dpb~3c.js","/_next/static/chunks/0swla0ygvg0if.js"],"OutletBoundary"]
18:"$Sreact.suspense"
0:{"rsc":["$","$1","c",{"children":[[["$","div",null,{"className":"px-4 md:px-12 pt-6","children":["$","div",null,{"className":"flex justify-between items-center relative","children":[["$","nav",null,{"aria-label":"Breadcrumb","className":"flex items-center gap-2 mb-3","children":[["$","span","0",{"className":"flex items-center gap-1","children":[["$","$L2",null,{"href":"/examples","className":"text-sm font-bold text-primary hover:underline transition-opacity","children":"Examples"}],["$","$L3",null,{"iconNode":[["path",{"d":"m9 18 6-6-6-6","key":"mthhwq"}]],"className":"lucide-chevron-right w-3.5 h-3.5 text-primary shrink-0","strokeWidth":2.5}]]}],["$","span","1",{"className":"flex items-center gap-1","children":[["$","$L2",null,{"href":"/examples/histogram","className":"text-sm font-bold text-primary hover:underline transition-opacity","children":"Histogram"}],["$","$L3",null,{"iconNode":"$0:rsc:props:children:0:0:props:children:props:children:0:props:children:0:props:children:1:props:iconNode","className":"lucide-chevron-right w-3.5 h-3.5 text-primary shrink-0","strokeWidth":2.5}]]}]]}],["$","div",null,{"className":"absolute right-0","style":{"transform":"translateY(calc(-50% + 12px))"},"children":["$","$L4",null,{}]}]]}]}],["$","div",null,{"className":"max-w-6xl px-4 md:px-12 pb-10","children":[["$","header",null,{"className":"mb-8","children":[["$","h1",null,{"className":"text-[40px] font-extrabold leading-tight tracking-tight text-on-surface","children":"Histogram"}],["$","p",null,{"className":"text-on-surface-variant","children":"A histogram is a chart that displays data distribution, using bars to represent the frequency of data points within a certain range. The height (or length) of each bar represents the number of data points falling within a specific interval, the X-axis represents the range of data values, and the Y-axis represents the frequency or count. Histograms are primarily used to represent the distribution of continuous variables and help analyze the central tendency, dispersion, and shape of data. The difference between a histogram and a bar chart: a histogram reflects data distribution, while a bar chart only compares values. In terms of data structure, a bar chart requires a categorical variable that is discrete (e.g., Class 1, Class 2, Class 3), so there are gaps between bars. But histogram data consists of continuous numerical variables (e.g., scores), so there are no gaps between bars."}]]}],["$","section",null,{"className":"mb-8","children":["$","div",null,{"className":"bg-surface-container p-4 rounded-lg border border-outline-variant","children":[["$","h3",null,{"className":"text-2xl font-bold mb-4 text-on-surface flex items-center gap-2","children":[["$","$L3",null,{"iconNode":[["path",{"d":"M15 14c.2-1 .7-1.7 1.5-2.5 1-.9 1.5-2.2 1.5-3.5A6 6 0 0 0 6 8c0 1 .2 2.2 1.5 3.5.7.7 1.3 1.5 1.5 2.5","key":"1gvzjb"}],["path",{"d":"M9 18h6","key":"x1upvd"}],["path",{"d":"M10 22h4","key":"ceow96"}]],"className":"lucide-lightbulb text-primary w-5 h-5"}],"Use Cases"]}],["$","ul",null,{"className":"grid gap-4 grid-cols-1 sm:grid-cols-2 lg:grid-cols-3","children":[["$","li","Observe data distribution patterns, such as normal distribution, skewed distribution, etc.",{"className":"flex items-start gap-3 text-on-surface-variant","children":[["$","$L3",null,{"iconNode":[["path",{"d":"M21.801 10A10 10 0 1 1 17 3.335","key":"yps3ct"}],["path",{"d":"m9 11 3 3L22 4","key":"1pflzl"}]],"className":"lucide-circle-check-big w-4 h-4 mt-1 text-primary shrink-0"}],["$","span",null,{"className":"text-sm","children":"Observe data distribution patterns, such as normal distribution, skewed distribution, etc."}]]}],["$","li","Identify central regions and extreme values in data, helping analyze data variability and centrality.",{"className":"flex items-start gap-3 text-on-surface-variant","children":[["$","$L3",null,{"iconNode":"$0:rsc:props:children:0:1:props:children:1:props:children:props:children:1:props:children:0:props:children:0:props:iconNode","className":"lucide-circle-check-big w-4 h-4 mt-1 text-primary shrink-0"}],["$","span",null,{"className":"text-sm","children":"Identify central regions and extreme values in data, helping analyze data variability and centrality."}]]}],"$L5"]}]]}]}],"$L6","$L7"]}]],["$L8","$L9"],"$La"]}],"isPartial":false,"staleTime":300,"varyParams":null,"buildId":"T6pNBJmV1WwXB_y5IR65Q"}
5:["$","li","Process continuous data by dividing it into multiple intervals and counting the frequency of each interval.",{"className":"flex items-start gap-3 text-on-surface-variant","children":[["$","$L3",null,{"iconNode":"$0:rsc:props:children:0:1:props:children:1:props:children:props:children:1:props:children:0:props:children:0:props:iconNode","className":"lucide-circle-check-big w-4 h-4 mt-1 text-primary shrink-0"}],["$","span",null,{"className":"text-sm","children":"Process continuous data by dividing it into multiple intervals and counting the frequency of each interval."}]]}]
c:T6ff,vis histogram
  backgroundColor "#f8f7ff"6:["$","section",null,{"className":"mb-10","children":[["$","div",null,{"className":"flex items-center gap-4 mt-10 mb-10","children":[["$","div",null,{"className":"h-[1px] flex-grow bg-outline-variant"}],["$","h2",null,{"className":"text-xs font-bold uppercase tracking-[0.2em] text-on-surface-variant/60","children":"Visual Examples"}],["$","div",null,{"className":"h-[1px] flex-grow bg-outline-variant"}]]}],["$","div",null,{"className":"flex flex-col gap-8","children":[["$","div","0",{"className":"group","children":["$","div",null,{"className":"bg-white rounded-lg border border-gray-200 overflow-hidden hover:border-[#691eff] transition-colors","children":[["$","div",null,{"className":"bg-gradient-to-r from-gray-50 to-white px-6 py-4 border-b border-gray-200","children":["$","p",null,{"className":"text-sm text-gray-600 truncate","children":"Distribution of 200 students exam scores (normal distribution)"}]}],["$","$Lb",null,{"wrapper":true,"visSyntax":"$c","chartId":"histogram-0"}]]}]}],["$","div","1",{"className":"group","children":["$","div",null,{"className":"bg-white rounded-lg border border-gray-200 overflow-hidden hover:border-[#691eff] transition-colors","children":[["$","div",null,{"className":"bg-gradient-to-r from-gray-50 to-white px-6 py-4 border-b border-gray-200","children":["$","p",null,{"className":"text-sm text-gray-600 truncate","children":"Product weight distribution (150 samples), custom colors"}]}],["$","$Lb",null,{"wrapper":true,"visSyntax":"$d","chartId":"histogram-1"}]]}]}],"$Le"]}]]}]
7:["$","section",null,{"className":"pb-8","children":[["$","div",null,{"className":"flex items-center gap-4 mb-6","children":[["$","div",null,{"className":"h-[1px] flex-grow bg-outline-variant"}],["$","h2",null,{"className":"text-xs font-bold uppercase tracking-[0.2em] text-on-surface-variant/60","children":"Options"}],["$","div",null,{"className":"h-[1px] flex-grow bg-outline-variant"}]]}],["$","div",null,{"className":"flex flex-col gap-8","children":[["$","div","Configuration Options",{"children":[["$","h2",null,{"className":"text-3xl font-semibold text-on-surface mb-6 px-1","children":"Configuration Options"}],["$","div",null,{"className":"overflow-x-auto overflow-hidden bg-white border border-outline-variant rounded-lg shadow-sm","children":["$","table",null,{"className":"w-full text-left border-collapse min-w-[520px]","children":[["$","thead",null,{"children":["$","tr",null,{"className":"bg-surface-container-high/80","children":[["$","th",null,{"className":"px-6 py-4 text-[0.7rem] font-bold uppercase tracking-widest text-on-surface-variant/60","children":"Property"}],["$","th",null,{"className":"px-6 py-4 text-[0.7rem] font-bold uppercase tracking-widest text-on-surface-variant/60","children":"Type"}],["$","th",null,{"className":"px-6 py-4 text-[0.7rem] font-bold uppercase tracking-widest text-on-surface-variant/60","children":"Required"}],["$","th",null,{"className":"px-6 py-4 text-[0.7rem] font-bold uppercase tracking-widest text-on-surface-variant/60","children":"Description"}]]}]}],["$","tbody",null,{"className":"divide-y divide-outline-variant","children":[["$","tr","type-0",{"className":"hover:bg-surface-container/50 transition-colors","children":[["$","td",null,{"className":"px-6 py-4 font-mono text-xs font-semibold text-primary whitespace-nowrap","children":[false,"type"]}],["$","td",null,{"className":"px-6 py-4 font-mono text-xs text-on-surface","children":"string"}],["$","td",null,{"className":"px-6 py-4 text-sm","children":["$","span",null,{"className":"text-xs font-medium text-on-surface-variant/60","children":"required"}]}],["$","td",null,{"className":"px-6 py-4 text-sm text-on-surface-variant","children":"Value must be \"histogram\"."}]]}],["$","tr","data-1",{"className":"hover:bg-surface-container/50 transition-colors","children":[["$","td",null,{"className":"px-6 py-4 font-mono text-xs font-semibold text-primary whitespace-nowrap","children":[false,"data"]}],["$","td",null,{"className":"px-6 py-4 font-mono text-xs text-on-surface","children":"number[]"}],["$","td",null,{"className":"px-6 py-4 text-sm","children":["$","span",null,{"className":"text-xs font-medium text-on-surface-variant/60","children":"required"}]}],["$","td",null,{"className":"px-6 py-4 text-sm text-on-surface-variant","children":"Chart data."}]]}],["$","tr","binNumber-2",{"className":"hover:bg-surface-container/50 transition-colors","children":[["$","td",null,{"className":"px-6 py-4 font-mono text-xs font-semibold text-primary whitespace-nowrap","children":[false,"binNumber"]}],["$","td",null,{"className":"px-6 py-4 font-mono text-xs text-on-surface","children":"number"}],["$","td",null,{"className":"px-6 py-4 text-sm","children":["$","span",null,{"className":"text-xs font-medium text-on-surface-variant/60","children":"optional"}]}],["$","td",null,{"className":"px-6 py-4 text-sm text-on-surface-variant","children":"Number of bins in the histogram."}]]}],["$","tr","title-3",{"className":"hover:bg-surface-container/50 transition-colors","children":[["$","td",null,{"className":"px-6 py-4 font-mono text-xs font-semibold text-primary whitespace-nowrap","children":[false,"title"]}],["$","td",null,{"className":"px-6 py-4 font-mono text-xs text-on-surface","children":"string"}],["$","td",null,{"className":"px-6 py-4 text-sm","children":["$","span",null,{"className":"text-xs font-medium text-on-surface-variant/60","children":"optional"}]}],["$","td",null,{"className":"px-6 py-4 text-sm text-on-surface-variant","children":"Chart title."}]]}],["$","tr","axisXTitle-4",{"className":"hover:bg-surface-container/50 transition-colors","children":[["$","td",null,{"className":"px-6 py-4 font-mono text-xs font-semibold text-primary whitespace-nowrap","children":[false,"axisXTitle"]}],"$Lf","$L10","$L11"]}],"$L12","$L13","$L14","$L15","$L16"]}]]}]}]]}]]}]]}]
8:["$","script","script-0",{"src":"/_next/static/chunks/0jxosned2cr2f.js","async":true}]
9:["$","script","script-1",{"src":"/_next/static/chunks/0g3z5whdg_9sq.js","async":true}]
a:["$","$L17",null,{"children":["$","$18",null,{"name":"Next.MetadataOutlet","children":"$@19"}]}]
1a:Ta1b,vis histogram
data
  - 32
  - 35
  - 38
  - 33
  - 36
  - 40
  - 34
  - 37
  - 31
  - 39
  - 35
  - 33
  - 36
  - 38
  - 34
  - 37
  - 32
  - 40
  - 35
  - 39
  - 33
  - 36
  - 38
  - 34
  - 37
  - 31
  - 35
  - 40
  - 32
  - 36
  - 39
  - 33
  - 37
  - 34
  - 38
  - 35
  - 41
  - 30
  - 36
  - 33
  - 37
  - 34
  - 39
  - 32
  - 35
  - 38
  - 36
  - 40
  - 31
  - 37
  - 72
  - 75
  - 78
  - 73
  - 76
  - 80
  - 74
  - 77
  - 71
  - 79
  - 75
  - 73
  - 76
  - 78
  - 74
  - 77
  - 72
  - 80
  - 75
  - 79
  - 73
  - 76
  - 78
  - 74
  - 77
  - 71
  - 75
  - 80
  - 72
  - 76
  - 79
  - 73
  - 77
  - 74
  - 78
  - 75
  - 81
  - 70
  - 76
  - 73
  - 77
  - 74
  - 79
  - 72
  - 75
  - 78
  - 76
  - 80
  - 71
  - 77
  - 50
  - 55
  - 60
  - 45
  - 52
  - 58
  - 48
  - 54
  - 62
  - 46
  - 53
  - 57
  - 49
  - 56
  - 61
  - 47
  - 51
  - 59
  - 44
  - 63
  - 32
  - 35
  - 38
  - 34
  - 37
  - 36
  - 33
  - 39
  - 31
  - 40
  - 35
  - 37
  - 34
  - 38
  - 36
  - 32
  - 39
  - 33
  - 41
  - 30
  - 72
  - 75
  - 78
  - 74
  - 77
  - 76
  - 73
  - 79
  - 71
  - 80
  - 75
  - 77
  - 74
  - 78
  - 76
  - 72
  - 79
  - 73
  - 81
  - 70
  - 35
  - 38
  - 34
  - 36
  - 33
  - 39
  - 37
  - 40
  - 32
  - 31
  - 36
  - 38
  - 34
  - 37
  - 35
  - 33
  - 39
  - 40
  - 32
  - 36
  - 75
  - 78
  - 74
  - 76
  - 73
  - 79
  - 77
  - 80
  - 72
  - 71
  - 76
  - 78
  - 74
  - 77
  - 75
  - 73
  - 79
  - 80
  - 72
  - 76
  - 50
  - 55
  - 60
  - 48
  - 53
  - 57
  - 46
  - 52
  - 58
  - 49
  - 54
  - 62
  - 47
  - 56
  - 61
  - 51
  - 59
  - 45
  - 63
  - 44
  - 35
  - 37
  - 34
  - 38
  - 36
  - 33
  - 39
  - 40
  - 32
  - 31
  - 36
  - 35
  - 37
  - 34
  - 38
  - 33
  - 39
  - 41
  - 30
  - 40
  - 75
  - 77
  - 74
  - 78
  - 76
  - 73
  - 79
  - 80
  - 72
  - 71
  - 76
  - 75
  - 77
  - 74
  - 78
  - 73
  - 79
  - 81
  - 70
  - 80
  - 50
  - 52
  - 58
  - 48
  - 55
  - 60
  - 46
  - 53
  - 57
  - 49
  - 54
  - 62
  - 47
  - 51
  - 59
  - 45
  - 56
  - 61
  - 44
  - 63
  - 35
  - 34
  - 38
  - 36
  - 37
  - 33
  - 39
  - 40
  - 32
  - 31
  - 36
  - 35
  - 37
  - 34
  - 38
  - 36
  - 39
  - 41
  - 30
  - 40
  - 33
  - 75
  - 74
  - 78
  - 76
  - 77
  - 73
  - 79
  - 80
  - 72
  - 71
  - 76
  - 75
  - 77
  - 74
  - 78
  - 76
  - 79
  - 81
  - 70
  - 80
  - 73
  - 50
  - 55
  - 58
  - 48
  - 52
  - 60
  - 46
  - 53
  - 57
  - 49
  - 54
  - 62
  - 47
  - 51
  - 59
  - 45
  - 56
  - 61
  - 44
  - 63
binNumber 20
title "Bimodal Distribution Data"
axisXTitle Value
axisYTitle Frequency
theme academy
style
  palette
    - "#C45B42"
    - "#D4A373"
  backgroundColor "#FBF8F4"e:["$","div","2",{"className":"group","children":["$","div",null,{"className":"bg-white rounded-lg border border-gray-200 overflow-hidden hover:border-[#691eff] transition-colors","children":[["$","div",null,{"className":"bg-gradient-to-r from-gray-50 to-white px-6 py-4 border-b border-gray-200","children":["$","p",null,{"className":"text-sm text-gray-600 truncate","children":"Bimodal distribution data, custom colors"}]}],["$","$Lb",null,{"wrapper":true,"visSyntax":"$1a","chartId":"histogram-2"}]]}]}]
f:["$","td",null,{"className":"px-6 py-4 font-mono text-xs text-on-surface","children":"string"}]
10:["$","td",null,{"className":"px-6 py-4 text-sm","children":["$","span",null,{"className":"text-xs font-medium text-on-surface-variant/60","children":"optional"}]}]
11:["$","td",null,{"className":"px-6 py-4 text-sm text-on-surface-variant","children":"X-axis title."}]
12:["$","tr","axisYTitle-5",{"className":"hover:bg-surface-container/50 transition-colors","children":[["$","td",null,{"className":"px-6 py-4 font-mono text-xs font-semibold text-primary whitespace-nowrap","children":[false,"axisYTitle"]}],["$","td",null,{"className":"px-6 py-4 font-mono text-xs text-on-surface","children":"string"}],["$","td",null,{"className":"px-6 py-4 text-sm","children":["$","span",null,{"className":"text-xs font-medium text-on-surface-variant/60","children":"optional"}]}],["$","td",null,{"className":"px-6 py-4 text-sm text-on-surface-variant","children":"Y-axis title."}]]}]
13:["$","tr","theme-6",{"className":"hover:bg-surface-container/50 transition-colors","children":[["$","td",null,{"className":"px-6 py-4 font-mono text-xs font-semibold text-primary whitespace-nowrap","children":[false,"theme"]}],["$","td",null,{"className":"px-6 py-4 font-mono text-xs text-on-surface","children":"'default' | 'dark' | 'academy'"}],["$","td",null,{"className":"px-6 py-4 text-sm","children":["$","span",null,{"className":"text-xs font-medium text-on-surface-variant/60","children":"optional"}]}],["$","td",null,{"className":"px-6 py-4 text-sm text-on-surface-variant","children":"Chart theme, default is \"default\"."}]]}]
14:["$","tr","style-7",{"className":"hover:bg-surface-container/50 transition-colors","children":[["$","td",null,{"className":"px-6 py-4 font-mono text-xs font-semibold text-primary whitespace-nowrap","children":[false,"style"]}],["$","td",null,{"className":"px-6 py-4 font-mono text-xs text-on-surface","children":"Object"}],["$","td",null,{"className":"px-6 py-4 text-sm","children":["$","span",null,{"className":"text-xs font-medium text-on-surface-variant/60","children":"optional"}]}],["$","td",null,{"className":"px-6 py-4 text-sm text-on-surface-variant","children":"Chart style."}]]}]
